dataset,shared_label,source_url,split,image_id,local_path,download_status
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/59b7a40e-6049-424d-a05e-21a16570f170___Crnl_L.Mold%209153.JPG,train,image_0560,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0560.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/DSCN3768.JPG.jpg,train,image_0561,/content/selected_images/PlantDoc/train/pepper_healthy/image_0561.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/05.jpg,train,image_0562,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0562.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/7c36055a-505d-4fd3-9b2f-d165f1324a92___JR_HL%208265.JPG,train,image_0563,/content/selected_images/PlantVillage/train/pepper_healthy/image_0563.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/5df79085-2c00-41d6-ac0f-33a831a16d89___RS_HL%209634.JPG,train,image_0564,/content/selected_images/PlantVillage/train/tomato_healthy/image_0564.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/2efd143b-619d-455d-9b16-95536cad01e3___RS_Erly.B%207780.JPG,train,image_0565,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0565.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/late_blight1.jpg,train,image_0566,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0566.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf%20late%20blight/110822-206-Tomato-blight.jpg,train,image_0567,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0567.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/126689-004-D622CD2F.jpg,train,image_0568,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0568.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/dsc_4621c.jpg,train,image_0569,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0569.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/87d30769-5aea-4648-8105-788267115242___GH_HL%20Leaf%20414.1.JPG,test,image_0570,/content/selected_images/PlantVillage/test/tomato_healthy/image_0570.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/8a1d3598-cd1d-4978-9e18-b5e205108540___RS_Erly.B%208315.JPG,train,image_0571,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0571.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/late_blight_2013_longisland2x1200.jpg,train,image_0572,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0572.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/G3O1I.jpg,train,image_0573,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0573.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/CankerRhiemsFiring1-copy-50-QUALITY-16lcw30.jpg,train,image_0574,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0574.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/573a1adf-4134-43f4-919c-939c0bb9a8da___JR_HL%207847.JPG,train,image_0575,/content/selected_images/PlantVillage/train/pepper_healthy/image_0575.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/93228670-1f62-4e23-8993-a488ff7068c0___GH_HL%20Leaf%20257.1.JPG,train,image_0576,/content/selected_images/PlantVillage/train/tomato_healthy/image_0576.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/275e6226-c0a6-482d-b382-da22452db846___GHLB2%20Leaf%208607.JPG,train,image_0577,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0577.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/bd0f06fb-1f9a-4de8-8c96-926d312cea27___RS_Erly.B%207603.JPG,train,image_0578,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0578.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/tomato-leaves-17427786.jpg,train,image_0579,/content/selected_images/PlantDoc/train/tomato_healthy/image_0579.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/confused-early-blight-septoria-zoom.jpg,train,image_0580,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0580.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/00639d29-2d1a-4fcf-9bd3-a2b3109c74c4___UF.GRC_BS_Lab%20Leaf%201054.JPG,train,image_0581,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0581.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/11e6ce0a-8511-485a-b22c-21b978d28e5e___JR_B.Spot%203383.JPG,train,image_0582,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0582.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/Bacterial_leaf_spot_symptoms.jpg,test,image_0583,/content/selected_images/PlantDoc/test/pepper_leaf_spot/image_0583.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/8833a1e2-425e-4902-9883-2727ad858d23___UF.GRC_BS_Lab%20Leaf%209103.JPG,train,image_0584,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0584.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/71a47848-146e-4cda-ae09-5ff0fe3a0540___GHLB2%20Leaf%2080.1.JPG,test,image_0585,/content/selected_images/PlantVillage/test/tomato_late_blight/image_0585.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/603-116-0.jpg,train,image_0586,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0586.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/Bacterial-spot-tomato.jpg,test,image_0587,/content/selected_images/PlantDoc/test/tomato_bacterial_spot/image_0587.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/BCH%2520medium%2520thumbnail%2520for%2520upload%2520%252814%2529.jpg,test,image_0588,/content/selected_images/PlantDoc/test/tomato_bacterial_spot/image_0588.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/stock-photo-leaves-of-tomato-plant-isolated-on-white-12085288.jpg,train,image_0589,/content/selected_images/PlantDoc/train/tomato_healthy/image_0589.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf/2013-08-20-06.jpg,train,image_0590,/content/selected_images/PlantDoc/train/tomato_healthy/image_0590.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/2477703364_0c94646b48.jpg,train,image_0591,/content/selected_images/PlantDoc/train/pepper_healthy/image_0591.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/PHOTO_1333642732277.jpg,train,image_0592,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0592.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/61e598a1-aaef-48ef-b2d3-773619d25b21___JR_HL%207910.JPG,test,image_0593,/content/selected_images/PlantVillage/test/pepper_healthy/image_0593.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/leaf_mold2.jpg,test,image_0594,/content/selected_images/PlantDoc/test/tomato_leaf_mould/image_0594.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/7ad747e8-af36-4128-a819-b35e55c93b56___GH_HL%20Leaf%20489.1.JPG,train,image_0595,/content/selected_images/PlantVillage/train/tomato_healthy/image_0595.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/bacterial-leaf-spot.jpg,train,image_0596,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0596.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/fd27de23-27cd-4f09-a962-df0b26899b07___RS_HL%200039.JPG,train,image_0597,/content/selected_images/PlantVillage/train/tomato_healthy/image_0597.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/537b8292-53ec-408a-b761-3026d651ba29___JR_HL%207797.JPG,train,image_0598,/content/selected_images/PlantVillage/train/pepper_healthy/image_0598.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Bell_pepper%20leaf/e33155.jpg,train,image_0599,/content/selected_images/PlantDoc/train/pepper_healthy/image_0599.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/c0970a6a-0a3c-4582-99c1-1c2bf433b253___JR_HL%208757.JPG,train,image_0600,/content/selected_images/PlantVillage/train/pepper_healthy/image_0600.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/Tom_Sept1.jpg,train,image_0601,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0601.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/PHOTO_1333642740144.jpg,test,image_0602,/content/selected_images/PlantDoc/test/tomato_septoria_leaf_spot/image_0602.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Bell_pepper%20leaf/RnGnC.jpg,test,image_0603,/content/selected_images/PlantDoc/test/pepper_healthy/image_0603.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/tomato-leaves.jpg,test,image_0604,/content/selected_images/PlantDoc/test/tomato_healthy/image_0604.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Bell_pepper%20leaf/GREEN%2520BELL%2520PLANT%2520YELLOW%2520LEAF.JPG.jpg,train,image_0605,/content/selected_images/PlantDoc/train/pepper_healthy/image_0605.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/e20f17f5-507c-45a8-8f6e-fcd76b29e564___RS_Erly.B%207694.JPG,test,image_0606,/content/selected_images/PlantVillage/test/tomato_early_blight/image_0606.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/stock-photo-tomato-leaves-close-up-macro-shot-isolated-on-white-background-78796204.jpg,train,image_0607,/content/selected_images/PlantDoc/train/tomato_healthy/image_0607.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/71da2612-0ab3-4b9b-981e-f82b41568fca___GCREC_Bact.Sp%206176.JPG,test,image_0608,/content/selected_images/PlantVillage/test/tomato_bacterial_spot/image_0608.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/9810e1af-6c21-4297-b835-330674a5f9d8___JR_HL%208609.JPG,train,image_0609,/content/selected_images/PlantVillage/train/pepper_healthy/image_0609.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/tomatoblight.jpg,train,image_0610,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0610.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/547f63fd-7d0e-4815-b750-65e66cb523aa___Matt.S_CG%207741.JPG,train,image_0611,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0611.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20Septoria%20leaf%20spot/2septoria-tomato.jpg,train,image_0612,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0612.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/b7b05e98-5432-43a1-94e7-e1d6146faf18___Crnl_L.Mold%206912.JPG,train,image_0613,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0613.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/7684341d-0c30-4bc4-98c5-e09a96483692___GCREC_Bact.Sp%205695.JPG,train,image_0614,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0614.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/51e49986-3954-472f-8504-a95452b0fc88___JR_HL%207666.JPG,test,image_0615,/content/selected_images/PlantVillage/test/pepper_healthy/image_0615.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20Septoria%20leaf%20spot/RARZ4.jpg,train,image_0616,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0616.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/48f87aed-cace-4b4f-bc57-1b6b2a6c1e9b___Crnl_L.Mold%206810.JPG,test,image_0617,/content/selected_images/PlantVillage/test/tomato_leaf_mould/image_0617.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/f908f130-1a88-49da-9f6a-0cb7312da739___JR_Sept.L.S%202460.JPG,train,image_0618,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0618.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/septoria%2Bleaf%2Bspota.jpg,train,image_0619,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0619.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/leaf_mold_tomato4x1200.jpg,train,image_0620,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0620.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/image5_300x300%252523.JPG%3F1472755422.jpg,train,image_0621,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0621.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/3a6ccb7a-58bf-49b8-bc01-65eb74c210dd___GCREC_Bact.Sp%203051.JPG,train,image_0622,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0622.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/5516100468998144-600x272.jpeg.jpg,train,image_0623,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0623.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf%20late%20blight/IMG_5808.jpg,test,image_0624,/content/selected_images/PlantDoc/test/tomato_late_blight/image_0624.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/IMG_2855-1.jpg,train,image_0625,/content/selected_images/PlantDoc/train/pepper_healthy/image_0625.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/1b.jpg,test,image_0626,/content/selected_images/PlantDoc/test/tomato_septoria_leaf_spot/image_0626.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/tomato_late-blight_01_zoom.jpg,test,image_0627,/content/selected_images/PlantDoc/test/tomato_late_blight/image_0627.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/Habanero1.jpg,train,image_0628,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0628.jpg,cached
